order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD430695,ID0356127080,2019-10-18,Bakers,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 1)]",16075,104.53,-37.8174365,144.98875690000003,25,12160.78,Spring,True,1.0051,it works the phone works perfectly. it's a bit of a cheaper model so of course it doesn't have all the fancy bells and whistles but it works and i can use it and that's all that matters.,True
ORD430372,ID1847879582,2019-11-10,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",18820,91.45,-37.81316870000001,145.0141586,25,14206.45,Spring,True,1.7015,don't buy this phone with windows 8 and battery dies! let's say you don't charge your battery and then you need to make an emergency call. so you plug it in and have to wait 15 minutes while windows hi-jacks the boot sequence to ensure there's enough juice to boot the system. forget the call you just have to wait!,False
ORD249026,ID2346846627,2019-05-03,Bakers,"[('pearTV', 1), ('Thunder line', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",30840,66.22,-37.8091352,144.981439,0,30906.22,Autumn,True,1.2168,"unlocked phone many not work outside us i bought the phone for a niece in vietnam thinking it's an unlocked phone. however, it does not work in vietnam. this unlocked phone only works in the us.",False
ORD379526,ID4360100212,2019-05-23,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Alcon 10', 2), ('Thunder line', 1)]",29580,67.24,-37.81726370000001,145.00607730000004,0,29647.24,Autumn,False,1.2507,ethiopia sent to family in ethiopia. works perfectly.,True
ORD394457,ID2481930668,2019-05-03,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",17080,78.72,-37.8098465,145.00289619999995,25,12888.72,Autumn,True,0.6742,"good phone phone for my dad, he likes it alot",True
ORD349973,ID2187983882,2019-11-25,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1)]",11400,98.76,-37.8128601,144.9680435,0,11498.76,Spring,True,0.652,five stars nice,True
ORD109447,ID0248746737,2019-04-07,Bakers,"[('pearTV', 1), ('Toshika 750', 2), ('iStream', 2), ('Alcon 10', 2)]",33150,78.01,-37.815664700000006,144.99791169999995,0,33228.01,Autumn,True,0.6736,four stars nice. but we need more cases for the ballistic nylon model.,True
ORD132561,ID0441587192,2019-09-12,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",25150,86.79,-37.8133731,144.9381111,15,21464.29,Spring,True,0.7916,not compatable with verizon carrier very disappointed that during our search for a phone that the product stated it was verizon compatable. we got to the verizon store and it is not. we ended up purchasing a phone directly thru them.,False
ORD428948,ID0585436522,2019-12-08,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",15055,61.49,-37.8050264,144.98368,0,15116.49,Summer,False,1.1568,sadness i could not use it.... it was to old,False
ORD130975,ID0207075992,2019-02-13,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",15770,90.55,-37.8331644,144.9910544,15,13495.05,Summer,False,2.491,well made... excellent phone,True
ORD196852,ID0775946936,2019-04-07,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,51.92,-37.8041525,144.958323,15,3349.92,Autumn,False,1.3709,"died after a month. what can i say died after a month... was nice looking but stopped working , bought cheaper phone. since i still had min.",False
ORD103903,ID0052450490,2019-08-12,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('Olivia x460', 2)]",8790,74.84,-37.7922014,144.93664209999997,0,8864.84,Winter,False,2.4565,five stars great thanks,True
ORD088620,ID0401505827,2019-07-22,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Thunder line', 1)]",14580,67.21,-37.7984351,144.986345,15,12460.21,Winter,True,1.5057,risking a bad rating for an $8 pen seems silly shipped w/ defective s pen spring. risking a bad rating for an $8 pen seems silly. smh,False
ORD239551,ID0305106978,2019-06-01,Thompson,"[('Thunder line', 1), ('iStream', 2)]",2480,65.63,-37.806085,144.94180580000005,5,2421.63,Winter,False,0.8672,love it. beautiful experience especially if hooked to smart lighting and other accessories.,True
ORD250838,ID0299029626,2019-11-26,Bakers,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,92.63,-37.79921210000001,145.0052504,5,6348.38,Spring,True,1.4891,disappointed! no headphones. i'm so disappointed. box came open and scratched. phone looks like it's been used. there is nothing in the box except phone and charger. where is the headphones and cable? never again!,False
ORD118412,ID1833120509,2019-05-12,Thompson,"[('Universe Note', 1), ('iStream', 2)]",3750,55.86,-37.7996836,144.9550948,15,3243.36,Autumn,False,1.6091,won't work on networks! bought this phone only to be told it would no longer work on network. waste of money and seller knew they would not work and did not say anything.,False
ORD203995,ID0387153009,2019-01-09,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 1)]",7285,89.68,-37.8073886,144.94273950000004,5,7010.43,Summer,True,0.7007,"pleased with xp lumina 635 a nice looking, light and efficient phone. good photo quality helpful cortana. synchronizes well with my microsoft windows 10 pc. i'm very pleased with my new android xp lumina 635 phone.",True
ORD133980,ID4297530210,2019-07-11,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1)]",25710,81.74,-37.8057097,144.9772035,15,21935.24,Winter,True,1.5844,great phone great impressive little phone. we write software applications at my company. purchased this phone to do application testing with. one of the reasons because this is the phone that everyone wants.,True
ORD132721,ID1492145788,2019-03-25,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Universe Note', 1)]",24880,64.87,-37.8132424,144.9513894,5,23700.87,Autumn,False,0.3852,i hope so buy again good phone the price ok,True
ORD322535,ID4655129034,2019-10-23,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",18050,82.25,-37.8088665,144.94886090000003,0,18132.25,Spring,True,0.4521,my phone started acting up by turning on and off ... my phone started acting up by turning on and off unplanned. i tried every solution without success. it was very irritating for a new phone. i returned it and bought something else,False
ORD408629,ID1895925154,2019-08-18,Thompson,"[('Candle Inferno', 2), ('iStream', 2), ('Alcon 10', 1)]",10110,64.82,-37.8063476,144.9596346,0,10174.82,Winter,True,1.3104,"bad don’t buy battery dies with in 5 mins after full charge, turns off unexpectedly and it seems to me it’s refurbished very poorly",False
ORD060219,ID5797734217,2019-06-29,Thompson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,65.75,-37.8031708,144.9484204,0,10885.75,Winter,False,1.0644,"xp lumia 530 white-no contract phone beautiful phone, came perfectly packaged, would order from you again, very satistied",True
ORD398124,ID0241807182,2019-12-15,Bakers,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,75.82,-37.8135427,144.9905938,15,7453.82,Summer,True,0.5677,no portuguese option very disappointed that portuguese cannot be chosen as a language on the phone. this phone was intended for a brazilian user who now can't use the phone. most electronics now-a-days have this option; very surprised this one does not. attempted to return item and seller is unresponsive. very unprofessional.,False
ORD352143,ID5002595113,2019-01-07,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,71.96,-37.8120674,144.953418,10,20069.96,Summer,False,0.5624,very pleased. i bought the phone and it's asking me for a sim network unlock pin. i'd love for the store to contact me about this issue. update: 4/5/2017 i called the company and they were very nice in assisting me get the sim network unlock pin. issue resolved.,True
ORD252198,ID0579482315,2019-01-16,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",10510,73.91,-37.8164981,144.95036330000005,5,10058.41,Summer,True,0.515,"one star i had a problem in one week, and can't exchange!",False
ORD105582,ID0361268869,2019-06-18,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,66.89,-37.8015259,144.9772921,5,18240.39,Winter,True,1.8381,"missing charging cable and adapter missing charging cable and adapter..as indicated on website, seller didn't include charging cable and adapter. :(",False
ORD486782,ID2555136925,2019-12-25,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2)]",2910,81.12,-37.7992369,144.9504122,25,2263.62,Summer,False,1.5243,this tablet is excellent i use it on the couch inthe bedroom and in the car too i simplty love it,True
ORD490074,ID6282174104,2019-09-16,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('Toshika 750', 2), ('Universe Note', 2)]",18020,102.13,-37.8233231,144.97626269999995,0,18122.13,Spring,True,0.7908,my new olivia phone is great. received olivia phone quickly and it was well packed. this was a gift for my mother and she loved it. the pricing was very reasonable.,True
ORD385359,ID0777737977,2019-06-25,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 2)]",18465,66.64,-37.804923,144.95602780000004,25,13915.39,Winter,False,1.1684,got a good deal and works great with gold.  setup was a bit of a pain but more the fault of crappy internet service.  has worked great with nice sound from small speaker.,True
ORD480807,ID2421355652,2019-10-26,Bakers,"[('Universe Note', 1), ('pearTV', 2), ('Toshika 750', 1)]",20390,83.63,-37.8097157,145.01152480000005,0,20473.63,Spring,False,1.4332,love it! works great! the phone performance and system are awesome. i would definitely recommend to anyone.,True
ORD184700,ID0575554313,2019-02-01,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1), ('Thunder line', 2)]",16450,64.27,-37.8260379,144.9837062,0,16514.27,Summer,False,1.4952,two stars keeps dropping signal.,False
ORD173449,ID4719566468,2019-06-27,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",18180,69.09,-37.8039658,144.96410730000005,0,18249.09,Winter,False,1.6974,google pixel 2 excellent phone.,True
ORD396520,ID0259160028,2019-09-04,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,61.65,-37.8214735,144.9627589,25,1302.9,Spring,False,0.6778,"defective phone ... returned for a refund unit that was delivered would spontaneously reboot or power down without warning. three days after delivery, it finally died altogether and would not power up at all. returned for full refund. after viewing other similar reviews, i decided to just cancel the replacement order as well.",False
ORD388146,ID3555802228,2019-10-06,Thompson,"[('iStream', 1), ('Thunder line', 1)]",2330,65.15,-37.8058628,144.9366672,0,2395.15,Spring,False,1.1881,"i reached out to digico, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  customer service couldn't help they basically told me to contact sprint to assist.  so thunder does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for.",False
ORD456693,ID0767733199,2019-09-30,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",6410,107.91,-37.8043011,144.9717177,5,6197.41,Spring,True,1.6025,amazing~ great product,True
ORD337158,ID2204643315,2019-08-15,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",18155,55.3,-37.8045641,144.9773979,0,18210.3,Winter,False,1.681,"phone isn't working with other gsm sim card bought this phone thinking that being an unlocked phone, it will be work in africa as long as i insert a gsm sim card but to my disappointment the message i received was that my sim card is not from verizon wireless. does it need to be activated on the verizon network?",False
ORD058756,ID2181275337,2019-06-01,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",12435,78.79,-37.8092227,144.9648318,0,12513.79,Winter,True,1.1228,five stars the same nephew was dancing with joy on receiving this phone. a perfect graduation gift.,True
ORD005971,ID1132053678,2019-12-10,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 2)]",25930,55.28,-37.8189575,144.94663730000005,0,25985.28,Summer,False,0.7006,it doesn;t work on verizon silly me -- i was aware of the coming verizon move away from 2g/3g service but did not anticipate they would not support the 4g olivia galagy note 3. my loss is goldphaze's (the seller) gain.,False
ORD444622,ID0589805478,2019-01-01,Thompson,"[('Olivia x460', 1), ('Universe Note', 2), ('iAssist Line', 2)]",12575,96.02,-37.8222937,144.9476247,10,11413.52,Summer,True,1.072,"four stars excellent phone, had same for yrs. very easy to operate reason i purchased another.",True
ORD314863,ID3281799245,2019-05-28,Thompson,"[('Olivia x460', 1), ('iStream', 2)]",1525,67.8,-37.8240586,144.94263490000003,15,1364.05,Autumn,True,1.326,not factory unlocked. at&t phone that is unlocked and sold. as other feedback says this is not a factory unlocked phone. it's an at&t phone that they unlocked and sold. i did not get any headphones.,False
ORD235981,ID2774328319,2019-03-28,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Thunder line', 1)]",12050,63.4,-37.8048211,144.993781,5,11510.9,Autumn,True,0.59,"it arrived dirty (debris in the battery compartment) and missing the cover ... it arrived dirty (debris in the battery compartment) and missing the cover for the charger port. i decided to keep it anyway, received $5 off for that but since discovered it does not vibrate. (or at least i can't get it to)",False
ORD300406,ID0596919944,2019-07-16,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,77.03,-37.810692,144.9659445,0,8847.03,Winter,True,0.9352,good value genuine xp. great phone. good value. wish there were more windows phones around.,True
ORD033840,ID6167441015,2019-06-13,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,53.43,-37.8071764,144.9599945,0,6793.43,Winter,False,1.291,"no phone in the box! the box came empty, without the phone, only the white box. it is very upsetting since i was counting on this purchase.",False
ORD183569,ID6245731081,2019-06-22,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",9560,65.43,-37.8105838,144.977713,15,8191.43,Winter,False,1.1448,loving it pretty great,True
ORD172110,ID0260906794,2019-08-05,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",11990,69.3,-37.8232173,145.0111342,15,10260.8,Winter,True,2.0302,quit working after 8 months right around 8 months my phone shut off and would go into an infinite power loop until the battery died.,False
ORD468245,ID1463620369,2019-11-27,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1)]",23165,100.86,-37.8177322,144.9918048,0,23265.86,Spring,True,0.9124,perfect phone comparable to the nexus p6 the older phone i love this new phone i have no complaints as great as fast comparable to olivia and alcon,True
ORD367215,ID0576868759,2019-09-14,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",18635,94.84,-37.824038,144.99054130000005,10,16866.34,Spring,True,1.6166,"lousy i turned it on, updated the software and never worked again. restarts, does not open and is useless",False
ORD407777,ID3218226980,2019-11-22,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,99.43,-37.8073374,144.9445753,10,8145.43,Spring,True,0.6332,five stars really good,True
ORD055308,ID0576841938,2019-02-05,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('iStream', 1)]",12550,101.57,-37.8242732,144.98674169999995,10,11396.57,Summer,True,1.6384,"xp phone fan i have been a xp phone fan since i got my first cell phone. which was a xp. i was thrilled when they finally introduced there smartphone. i am still learning all the things i can do with my phone, but for now i am enjoying the process.",True
ORD025716,ID6167417955,2019-07-19,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 2)]",17580,73.96,-37.81345200000001,144.9655908,0,17653.96,Winter,True,0.6701,"premium entry level phone if you know what you are looking for, it's the best in the market currently. one thing i feel most is, if it would have been $25-$30 cheaper it woukd have been really great.",True
ORD066450,ID0291211344,2019-04-07,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,81.6,-37.8087831,144.9612867,25,4270.35,Autumn,True,1.3119,this seller is the best my previous chargers were not working and the seller resend two which are working perfect!!!! thank you so much.,True
ORD125985,ID0060096993,2019-09-28,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Thunder line', 1)]",15035,72.05,-37.8134507,144.9481196,0,15107.05,Spring,False,0.1266,"it’s refreshing to find honest salesman these days price, look and shipping time",True
ORD008366,ID3555805915,2019-09-30,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('iStream', 1)]",5460,66.1,-37.8050924,144.9369674,5,5253.1,Spring,False,1.2253,if i could i would give it half a star. this phone sucks and its ugly. i regret ever getting it.,False
ORD015420,ID0636883225,2019-07-08,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('pearTV', 2)]",16500,66.31,-37.8234593,144.959651,15,14091.31,Winter,False,1.0252,seamless it was so easy to move my info from previous device,True
ORD344229,ID1449431465,2019-12-21,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",9315,73.09,-37.8131757,144.9739629,25,7059.34,Summer,False,0.7173,"had to upgrade but the phone is great! we got it for our daughter. her phone was outdated, and she uses it all the time. shipping was quick and setup was easy. i hope it continues to perform for years to come.",True
ORD098380,ID0363385721,2019-08-26,Thompson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,70.13,-37.7993717,144.9579071,15,5667.38,Winter,False,1.761,great tablet well worth the price which was a deal on black friday,True
ORD455551,ID2948774552,2019-05-18,Thompson,"[('Thunder line', 1), ('iStream', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",13730,64.83,-37.813063,144.95166709999995,15,11735.33,Autumn,False,0.4067,love this phone i love this phone i would buy it again,True
ORD349589,ID0277517044,2019-03-24,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,80.57,-37.8071876,144.9590913,5,1657.57,Autumn,True,1.221,"love my s5 i'm loving this phone, enough said.",True
ORD281159,ID0596918517,2019-05-05,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",20170,51.15,-37.8103644,144.96690980000002,0,20221.15,Autumn,False,0.9452,"what a joke. phone speaker does not work. i can't make phone calls. won't charge now either. this is unreal, i just bought this less than a week ago. so disappointed",False
ORD386955,ID5002595077,2019-09-27,Thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,75.93,-37.8123057,144.9533594,5,11855.93,Spring,False,0.5547,love it!,True
ORD458453,ID0092149939,2019-12-12,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 1)]",7730,98.62,-37.8223269,144.9563997,5,7442.12,Summer,True,1.2288,"best super, thanks",True
ORD427955,ID0616938658,2019-01-31,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500,56.61,-37.8190572,144.9614507,25,7181.61,Summer,False,0.7142,still not able to connect to wifi so i am unable to give a recommendation.,False
ORD129887,ID2398373283,2019-04-10,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,81.18,-37.8191916,144.9340419,5,8973.18,Autumn,True,1.356,👍 good quality and yet it's very affordable.,True
ORD015163,ID6167254919,2019-08-15,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",18890,59.72,-37.818256700000006,144.96481780000005,5,18005.22,Winter,True,0.4179,one star pre paid phone,False
ORD318805,ID0577523565,2019-11-23,Nickolson,"[('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 1)]",3605,75.56,-37.8243389,144.97417380000005,25,2779.31,Spring,False,0.7577,thank you love it,True
ORD417938,ID0575386418,2019-05-15,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",14675,81.41,-37.82020670000001,144.98438280000005,25,11087.66,Autumn,True,1.3165,five stars bought for wife she loves it,True
ORD105493,ID3293342992,2019-02-20,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500,77.84,-37.8238393,144.98125430000005,25,4952.84,Summer,False,1.1832,"good lesson my son lost his original at&t phone now he treasure this more than ever,it's simple but it gets the job done",True
ORD113745,ID5172636076,2019-06-16,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",11225,60.55,-37.811254,145.0036664,10,10163.05,Winter,True,0.7549,phone not worth money i paid for received phone however it did not ring. sent phone back to seller,False
ORD468269,ID0777783433,2019-08-20,Thompson,"[('pearTV', 2), ('Universe Note', 1)]",16070,78.77,-37.80479370000001,144.95335500000004,5,15345.27,Winter,True,1.0368,"excellent product! super responsive performance excellent product! super responsive performance. the leica lens, dual camera and camera app is just the best. try the huawei's patented 3d photo, it's amazing, my only issue is i can't find another app outside the phone to view this 3d photo.",True
ORD229623,ID2670903131,2019-04-22,Thompson,"[('iStream', 2), ('pearTV', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",17605,85.12,-37.8034526,144.96288169999997,10,15929.62,Autumn,True,1.7285,phone is a good one. works in us extremely happy so far. cant beat the price,True
ORD421712,ID0576868787,2019-09-12,Bakers,"[('pearTV', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",25440,107.62,-37.8242795,144.9900263,25,19187.62,Spring,True,1.6546,olivia is the best it's an amazing phone.,True
ORD027234,ID0579968879,2019-07-10,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,71.91,-37.8118576,144.9458988,15,3199.91,Winter,True,0.1372,"i am a youtuber and would like to feature your items on my youtube channel i am a youtuber and would like to feature your items on my youtube channel, to explain and try the feature and benefits of your items. i will give reviews of each item and mention you on my videos thanks.",True
ORD474416,ID4315294432,2019-05-13,Thompson,"[('pearTV', 1), ('iAssist Line', 2)]",10760,64.84,-37.8170339,144.9532569,5,10286.84,Autumn,False,0.7292,tremendous value terrific phone at an amazing price. i just can't figure out why people pay an extra $400-$600 for marginal improvements.,True
ORD433346,ID0301544568,2019-06-13,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Olivia x460', 1)]",3835,65.68,-37.8212868,144.9492181,0,3900.68,Winter,False,0.9773,easy to use--amazing,True
ORD199475,ID0560984914,2019-10-13,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 1)]",41340,60.35,-37.8185703,144.94708359999996,0,41400.35,Spring,False,0.6564,"not what i bargained for was not gsm unlocked. had to take device and pay separately to be able to use. also, black mist was ordered and i was shipped blue.",False
ORD332229,ID1217532874,2019-05-16,Thompson,"[('Alcon 10', 1), ('pearTV', 2)]",21570,65.1,-37.8179695,144.9485795,10,19478.1,Autumn,False,0.6043,battery nice phone. i bought it for the battery power... it's powerful.,True
ORD212452,ID2180815093,2019-05-27,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",11090,49.37,-37.8171331,144.9606427,5,10584.87,Autumn,False,0.8001,"phone glitching; unsure of what to do phone glitches and turns off randomly, upwards of 12 times a day. screen freezes. many issues and i am seeking an exchange because this is frustrating.",False
ORD251669,ID0224750279,2019-04-07,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,51.22,-37.8038875,144.9810214,25,3283.72,Autumn,False,1.4228,one star the home screen button came broken down the middle. very disappointing.,False
ORD350757,ID3807748050,2019-02-01,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 2)]",7435,87.68,-37.8067615,144.9979966,15,6407.43,Summer,True,0.4345,five stars excellent and on time...,True
ORD303590,ID6167278758,2019-12-31,Thompson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,90.58,-37.81323870000001,144.9516335,0,15160.58,Summer,True,0.4063,five stars love this phone!!,True
ORD215940,ID3293340291,2019-02-27,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,97.31,-37.8242946,144.98214840000003,15,4848.81,Summer,True,1.2766,five stars exactly what i wanted and on time. thx,True
ORD154357,ID0583473317,2019-10-09,Bakers,"[('iStream', 1), ('Thunder line', 1), ('Universe Note', 1), ('pearTV', 2)]",18400,75.07,-37.8057988,144.9947996,0,18475.07,Spring,False,0.4688,five stars love my phone!!,True
ORD071540,ID1462398968,2019-06-12,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,56.53,-37.8201747,145.01397980000004,25,5231.53,Winter,False,2.0005,not worth it! the device doesn’t even come in an pear box nor comes with pear certified charging cable or wall socket. the packaging was very poor. i did not expect digico renewed standards to be so low.,False
ORD440701,ID2185303494,2019-05-19,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,64.7,-37.8103422,144.9550359,25,5884.7,Autumn,False,0.7472,"very complete product, just as i was expecting costumers realy have to like windows phone os, and this phone its a good way of have everithing synchronyze with your computer",True
ORD184786,ID3208518295,2019-04-14,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21780,82.11,-37.8057963,144.9646323,5,20773.11,Autumn,True,1.4889,"not compatible with verizon wireless international the phone itself works fine. however, be aware if your carrier is verizon wireless. the phone is not compatible with their international plans.",True
ORD335975,ID0767658366,2019-08-27,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('pearTV', 1)]",7690,77.3,-37.8073106,144.9732854,0,7767.3,Winter,True,1.2984,"she works well. needs a learning command  for unique, owners and users like. iassist “learn” tasha’s birthday.  or iassist “learn” my definition of fine. etc. other than that she is great",True
ORD223684,ID0060096790,2019-01-14,Bakers,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 2)]",27250,98.39,-37.81913220000001,144.9868121,25,20535.89,Summer,True,1.258,"perfect condition phones this phone is in perfect condition, no dings, scrapes, or scratches. i will definitely buy from here again.",True
ORD242592,ID2621587187,2019-07-03,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",8905,81.2,-37.8069839,145.0106199,25,6759.95,Winter,True,1.3943,"she hasn't used the it yet, but my son did a quick check and it seems just fine.",True
ORD417194,ID0207093557,2019-06-17,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('pearTV', 1)]",18390,64.61,-37.8047156,144.9998193,0,18454.61,Winter,False,0.7129,"great phone! this phone is working great for me! it works better then my wife's new one, are they are the same phone! it seems faster and we have the same phone her phone she purchased from our carrier.",True
ORD224260,ID0367849056,2019-10-25,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,84.65,-37.8021655,144.9645182,0,5984.65,Spring,False,1.8817,doesn't charge the phone came looking great and seemed like a great deal until i found out that it doesn't charge. waste of time to get a broken phone.,True
ORD057189,ID6167247292,2019-08-18,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330,75.61,-37.8189646,144.96185480000003,15,15656.11,Winter,True,0.678,works fine for what it is this phone is basic. works fine for what it is.,True
ORD306461,ID0294623059,2019-12-03,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,75.0,-37.8194441,144.962563,10,4494.0,Summer,True,0.6217,"useless in u.s. not sure if this is u.s.-specific, but assuming it is from the other reviews. this phone has two frustrating features: -ignores calls when i know i'm being called with full bars. -forever trying to download mms (aka group messages).",False
ORD268425,ID0457365648,2019-07-01,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,59.05,-37.82037920000001,144.97069530000005,10,4334.05,Winter,True,0.2226,disappointing--don't waste your money! this phone was a disappointment. the speakers are in the back. the volume is extremely poor. the designers produced an inferior phone. too bad!,False
ORD238611,ID5251259529,2019-03-30,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('iStream', 2)]",20115,48.27,-37.8151109,144.9393705,15,17146.02,Autumn,False,0.7294,don't judge a book by its cover four days after i bought it the charger port went out. phone wouldn't charge for no reason at all. it looked brand new and still failed to meet my expectations of atleast a used phone.,False
ORD460091,ID0137182981,2019-01-05,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",14130,81.37,-37.8034249,144.9649132,15,12091.87,Summer,False,1.7372,"great phone has much improved battery life. using with external memory chip and so far no issues with fitting all my music, pics and apps. good response speed and quality of the picture.",True
